"","Yr","Mnt","Day","SagOrig","PentOrig","S"
"3758",1976,8,13,75.3,78.7,TRUE
"3759",1976,8,14,70,73.3,TRUE
"3760",1976,8,15,70,72.8,TRUE
"3761",1976,8,16,70.7,72.9,TRUE
"3762",1976,8,17,74.6,77.8,TRUE
"3763",1976,8,18,75.6,78.1,TRUE
"3764",1976,8,19,75.3,76.1,TRUE
"3765",1976,8,20,72.1,74.5,TRUE
"3766",1976,8,21,68.7,73.3,TRUE
"3767",1976,8,22,68.8,72.3,TRUE
"3768",1976,8,23,67.8,70.8,TRUE
"3769",1976,8,24,67,70.9,TRUE
"3770",1976,8,25,67.4,70.6,TRUE
"3771",1976,8,26,67.3,70.1,TRUE
"3772",1976,8,27,68.1,71.4,TRUE
"3773",1976,8,28,69.5,72.8,TRUE
"3774",1976,8,29,70.3,73.3,TRUE
"3775",1976,8,30,70.8,73,TRUE
"3776",1976,8,31,72.5,73.7,TRUE
"3777",1976,9,1,73.8,76.3,TRUE
"3778",1976,9,2,72.9,75.3,TRUE
"3779",1976,9,3,72.2,75.7,TRUE
"3780",1976,9,4,73.4,75.8,TRUE
"3781",1976,9,5,72.6,75.4,TRUE
"3782",1976,9,6,70.9,73,TRUE
"3783",1976,9,7,70.3,73,TRUE
"3784",1976,9,8,70.7,72.8,TRUE
"3785",1976,9,9,70.5,73.2,TRUE
"3786",1976,9,10,72.2,75.8,TRUE
"3787",1976,9,11,72.8,75.7,TRUE
"3788",1976,9,12,74.4,75.6,TRUE
"3789",1976,9,13,71.6,74.2,TRUE
"3790",1976,9,14,72.6,74.5,TRUE
"3791",1976,9,15,71.5,73.9,TRUE
"3792",1976,9,16,74,75.8,TRUE
"3793",1976,9,17,74.7,76.4,TRUE
"3794",1976,9,18,71.4,74.3,TRUE
"3795",1976,9,19,70.7,73.2,TRUE
"3796",1976,9,20,68.4,72.2,TRUE
"3797",1976,9,21,69,70.8,TRUE
"3798",1976,9,22,68.3,70.5,TRUE
"3799",1976,9,23,70.2,72,TRUE
"3800",1976,9,24,70.2,72.5,TRUE
"3801",1976,9,25,71.3,73.4,TRUE
"3802",1976,9,26,71,72.7,TRUE
"3803",1976,9,27,70.8,73.3,TRUE
"3804",1976,9,28,72.7,73.6,TRUE
"3805",1976,9,29,69.8,71.9,TRUE
"3806",1976,9,30,69.9,72.6,TRUE
"3807",1976,10,1,73.4,74.6,TRUE
"3808",1976,10,2,72.7,73.9,TRUE
"3809",1976,10,3,72,73.7,TRUE
"3810",1976,10,4,71.2,73.1,TRUE
"3811",1976,10,5,73.5,74.8,TRUE
"3812",1976,10,6,73,74.7,TRUE
"3813",1976,10,7,71.8,74.5,TRUE
"3814",1976,10,8,72.1,74.5,TRUE
"3815",1976,10,9,72.8,74.8,TRUE
"3816",1976,10,10,73.4,74.8,TRUE
"3817",1976,10,11,72.1,73.7,TRUE
"3818",1976,10,12,72.4,73.3,TRUE
"3819",1976,10,13,71,72.6,TRUE
"3820",1976,10,14,74.1,74.4,TRUE
"3821",1976,10,15,74.4,75.5,TRUE
"3822",1976,10,16,76.5,77,TRUE
"3823",1976,10,17,77.5,77.9,TRUE
"3824",1976,10,18,77.4,77.3,TRUE
"3825",1976,10,19,75.4,76.5,TRUE
"3826",1976,10,20,74.5,75.8,TRUE
"3827",1976,10,21,73.3,73.5,TRUE
"3828",1976,10,22,75,75.4,TRUE
"3829",1976,10,23,80.4,80,TRUE
"3830",1976,10,24,80.6,80.1,TRUE
"3831",1976,10,25,84.5,84.7,TRUE
"3832",1976,10,26,81.2,80.4,TRUE
"3833",1976,10,27,78,77.4,TRUE
"3834",1976,10,28,76.7,73.8,TRUE
"3835",1976,10,29,72.3,72.1,TRUE
"3836",1976,10,30,72.6,72,TRUE
"3837",1976,10,31,71.8,70.4,TRUE
"3838",1976,11,1,71.7,70.9,TRUE
"3839",1976,11,2,68.9,69.1,TRUE
"3840",1976,11,3,68.6,69.7,TRUE
"3841",1976,11,4,68.1,69.9,TRUE
"3842",1976,11,5,68.7,70.8,TRUE
"3843",1976,11,6,65,69.7,TRUE
"3844",1976,11,7,67.9,69.5,TRUE
"3845",1976,11,8,68.8,69.3,TRUE
"3846",1976,11,9,70.6,70.7,TRUE
"3847",1976,11,10,71,69.4,TRUE
"3848",1976,11,11,71.3,70.4,TRUE
"3849",1976,11,12,70.8,70.8,TRUE
"3850",1976,11,13,68.5,69.4,TRUE
"3851",1976,11,14,69.7,69.2,TRUE
"3852",1976,11,15,70,71.1,TRUE
"3853",1976,11,16,71.3,71.1,TRUE
"3854",1976,11,17,72.7,72.8,TRUE
"3855",1976,11,18,75.2,75.6,TRUE
"3856",1976,11,19,75.1,74.6,TRUE
"3857",1976,11,20,71.6,72.9,TRUE
"3858",1976,11,21,69.8,73.2,TRUE
"3859",1976,11,22,71.3,73.3,TRUE
"3860",1976,11,23,71,72.5,TRUE
"3861",1976,11,24,71.8,72.9,TRUE
"3862",1976,11,25,70.1,72.7,TRUE
"3863",1976,11,26,69.1,72,TRUE
"3864",1976,11,27,71.9,73.7,TRUE
"3865",1976,11,28,71.4,71.7,TRUE
"3866",1976,11,29,69.5,69.6,TRUE
"3867",1976,11,30,68.9,69.7,TRUE
"3868",1976,12,1,68.2,70.2,TRUE
"3869",1976,12,2,70.1,71.6,TRUE
"3870",1976,12,3,71.2,71.2,TRUE
"3871",1976,12,4,71,71.3,TRUE
"3872",1976,12,5,70.3,70.1,TRUE
"3873",1976,12,6,70.2,70.1,TRUE
"3874",1976,12,7,69.5,69.8,TRUE
"3875",1976,12,8,70.1,70.8,TRUE
"3876",1976,12,9,73.4,74.3,TRUE
"3877",1976,12,10,75.7,76.8,TRUE
"3878",1976,12,11,-99.9,78.3,FALSE
"3879",1976,12,12,77.3,78.6,TRUE
"3880",1976,12,13,-99.9,78.1,FALSE
"3881",1976,12,14,78.8,81,TRUE
"3882",1976,12,15,79.4,79.8,TRUE
"3883",1976,12,16,77,77.9,TRUE
"3884",1976,12,17,76.6,75.5,TRUE
"3885",1976,12,18,72.6,73.8,TRUE
"3886",1976,12,19,72.1,72.9,TRUE
"3887",1976,12,20,69.1,71.7,TRUE
"3888",1976,12,21,71.2,71.8,TRUE
"3889",1976,12,22,72.2,73.3,TRUE
"3890",1976,12,23,73.4,73.7,TRUE
"3891",1976,12,24,73,74.2,TRUE
"3892",1976,12,25,73.5,75.6,TRUE
"3893",1976,12,26,74.9,75.6,TRUE
"3894",1976,12,27,75.2,75.2,TRUE
"3895",1976,12,28,74.5,74.5,TRUE
"3896",1976,12,29,74.1,74.8,TRUE
"3897",1976,12,30,75.2,75.1,TRUE
"3898",1976,12,31,75,76.4,TRUE
"3899",1977,1,1,74.8,73.8,TRUE
"3900",1977,1,2,78.1,76.5,TRUE
"3901",1977,1,3,77.1,76,TRUE
"3902",1977,1,4,77.7,75.5,TRUE
"3903",1977,1,5,75.4,74,TRUE
"3904",1977,1,6,72.1,72.4,TRUE
"3905",1977,1,7,72,71.4,TRUE
"3906",1977,1,8,68.4,69.6,TRUE
"3907",1977,1,9,70.2,68.4,TRUE
"3908",1977,1,10,72,68.8,TRUE
"3909",1977,1,11,72.6,71.2,TRUE
"3910",1977,1,12,76.6,75,TRUE
"3911",1977,1,13,77.8,77.5,TRUE
"3912",1977,1,14,75,74.5,TRUE
"3913",1977,1,15,75.8,75.7,TRUE
"3914",1977,1,16,80.3,77.5,TRUE
"3915",1977,1,17,79.4,76.1,TRUE
"3916",1977,1,18,76,75.4,TRUE
"3917",1977,1,19,79,76.9,TRUE
"3918",1977,1,20,77.2,75.3,TRUE
"3919",1977,1,21,72.7,74,TRUE
"3920",1977,1,22,76.9,76.8,TRUE
"3921",1977,1,23,78.9,78.7,TRUE
"3922",1977,1,24,78.8,77.4,TRUE
"3923",1977,1,25,75,74.9,TRUE
"3924",1977,1,26,78.4,76,TRUE
"3925",1977,1,27,77.1,75.3,TRUE
"3926",1977,1,28,78.1,77.1,TRUE
"3927",1977,1,29,78.4,76.2,TRUE
"3928",1977,1,30,78.4,76.4,TRUE
"3929",1977,1,31,82.9,79.6,TRUE
"3930",1977,2,1,83.2,81.7,TRUE
"3931",1977,2,2,85.2,82.2,TRUE
"3932",1977,2,3,84.3,80.9,TRUE
"3933",1977,2,4,81,78.7,TRUE
"3934",1977,2,5,80.8,77.8,TRUE
"3935",1977,2,6,77.5,75.3,TRUE
"3936",1977,2,7,76.5,74.6,TRUE
"3937",1977,2,8,80.3,78.6,TRUE
"3938",1977,2,9,86.4,83.2,TRUE
"3939",1977,2,10,85.1,83.5,TRUE
"3940",1977,2,11,86.7,84.7,TRUE
"3941",1977,2,12,86.5,87,TRUE
"3942",1977,2,13,85.7,88.6,TRUE
"3943",1977,2,14,84.8,85.3,TRUE
"3944",1977,2,15,83.4,84.5,TRUE
"3945",1977,2,16,88,85.7,TRUE
"3946",1977,2,17,93,89.7,TRUE
"3947",1977,2,18,88.1,86.5,TRUE
"3948",1977,2,19,84.4,82.9,TRUE
"3949",1977,2,20,82.3,81.1,TRUE
"3950",1977,2,21,81.4,78.7,TRUE
"3951",1977,2,22,78.6,76,TRUE
"3952",1977,2,23,77.4,75.9,TRUE
"3953",1977,2,24,75.2,74.3,TRUE
"3954",1977,2,25,73.9,74.3,TRUE
"3955",1977,2,26,74.2,72.4,TRUE
"3956",1977,2,27,75.1,72,TRUE
"3957",1977,2,28,75.2,72.6,TRUE
"3958",1977,3,1,75.3,72.6,TRUE
"3959",1977,3,2,76.9,75.4,TRUE
"3960",1977,3,3,77.7,74.8,TRUE
"3961",1977,3,4,78.6,76.9,TRUE
"3962",1977,3,5,79,77.7,TRUE
"3963",1977,3,6,78.5,77.6,TRUE
"3964",1977,3,7,78.7,77.2,TRUE
"3965",1977,3,8,84,81.6,TRUE
"3966",1977,3,9,81.7,80.3,TRUE
"3967",1977,3,10,81.1,80.5,TRUE
"3968",1977,3,11,78.7,78.9,TRUE
"3969",1977,3,12,76,78.6,TRUE
"3970",1977,3,13,78,77.9,TRUE
"3971",1977,3,14,78.9,77.2,TRUE
"3972",1977,3,15,75.2,74.8,TRUE
"3973",1977,3,16,74.4,74.1,TRUE
"3974",1977,3,17,74,74.1,TRUE
"3975",1977,3,18,75.4,73.9,TRUE
"3976",1977,3,19,74.8,74,TRUE
"3977",1977,3,20,75.7,72.3,TRUE
"3978",1977,3,21,73.9,72.8,TRUE
"3979",1977,3,22,76.7,74.6,TRUE
"3980",1977,3,23,-99.9,74.7,FALSE
"3981",1977,3,24,76.9,74.9,TRUE
"3982",1977,3,25,74.7,74,TRUE
"3983",1977,3,26,77.4,75.1,TRUE
"3984",1977,3,27,75.3,74.5,TRUE
"3985",1977,3,28,74.6,74.4,TRUE
"3986",1977,3,29,73.7,75.4,TRUE
"3987",1977,3,30,73.7,74.5,TRUE
"3988",1977,3,31,73.1,74.1,TRUE
"3989",1977,4,1,75.1,74.8,TRUE
"3990",1977,4,2,76.7,76.4,TRUE
"3991",1977,4,3,75,76.6,TRUE
"3992",1977,4,4,76.7,76.8,TRUE
"3993",1977,4,5,73.7,75.5,TRUE
"3994",1977,4,6,77.8,76,TRUE
"3995",1977,4,7,78.8,75.5,TRUE
"3996",1977,4,8,74.3,74.3,TRUE
"3997",1977,4,9,77.3,74.9,TRUE
"3998",1977,4,10,76.4,76.5,TRUE
"3999",1977,4,11,79.6,79.2,TRUE
"4000",1977,4,12,79.1,80.2,TRUE
"4001",1977,4,13,81.4,82.7,TRUE
"4002",1977,4,14,83.5,83.4,TRUE
"4003",1977,4,15,86.6,86.8,TRUE
"4004",1977,4,16,85.1,83.7,TRUE
"4005",1977,4,17,82.6,83.6,TRUE
"4006",1977,4,18,78.7,80.8,TRUE
"4007",1977,4,19,81.9,79.8,TRUE
"4008",1977,4,20,81.3,80.4,TRUE
"4009",1977,4,21,79.1,80.8,TRUE
"4010",1977,4,22,78.1,80.1,TRUE
"4011",1977,4,23,75.9,77.6,TRUE
"4012",1977,4,24,76,76.5,TRUE
"4013",1977,4,25,78.2,76.4,TRUE
"4014",1977,4,26,75.8,75.4,TRUE
"4015",1977,4,27,75.3,74.9,TRUE
"4016",1977,4,28,73.6,74.2,TRUE
"4017",1977,4,29,75.5,74.8,TRUE
"4018",1977,4,30,74.2,76.6,TRUE
"4019",1977,5,1,75.2,77.2,TRUE
"4020",1977,5,2,74.9,78.5,TRUE
"4021",1977,5,3,82.7,81.8,TRUE
"4022",1977,5,4,83,81.4,TRUE
"4023",1977,5,5,79.1,79.6,TRUE
"4024",1977,5,6,76,78.5,TRUE
"4025",1977,5,7,77.5,77.1,TRUE
"4026",1977,5,8,77.6,77.9,TRUE
"4027",1977,5,9,-99.9,83.6,FALSE
"4028",1977,5,10,-99.9,80.8,FALSE
"4029",1977,5,11,81.6,80.8,TRUE
"4030",1977,5,12,78,79.7,TRUE
"4031",1977,5,13,80.6,81.5,TRUE
"4032",1977,5,14,84.4,84.8,TRUE
"4033",1977,5,15,83,85.1,TRUE
"4034",1977,5,16,84.2,85.1,TRUE
"4035",1977,5,17,81,84.1,TRUE
"4036",1977,5,18,81.6,82.9,TRUE
"4037",1977,5,19,81.6,82.1,TRUE
"4038",1977,5,20,79.2,81.3,TRUE
"4039",1977,5,21,79,81.4,TRUE
"4040",1977,5,22,76.8,82.9,TRUE
"4041",1977,5,23,80.8,82.3,TRUE
"4042",1977,5,24,77.3,79.2,TRUE
"4043",1977,5,25,75.2,77.4,TRUE
"4044",1977,5,26,74.8,76.8,TRUE
"4045",1977,5,27,77.5,77.9,TRUE
"4046",1977,5,28,78.4,79.1,TRUE
"4047",1977,5,29,82.2,81.7,TRUE
"4048",1977,5,30,88.2,89.9,TRUE
"4049",1977,5,31,88.8,92,TRUE
"4050",1977,6,1,89.4,88.9,TRUE
"4051",1977,6,2,90.3,90.8,TRUE
"4052",1977,6,3,96.3,93,TRUE
"4053",1977,6,4,93.5,94.2,TRUE
"4054",1977,6,5,89.7,90.2,TRUE
"4055",1977,6,6,91.1,90.6,TRUE
"4056",1977,6,7,94.7,92,TRUE
"4057",1977,6,8,96.3,91.9,TRUE
"4058",1977,6,9,87.6,90.9,TRUE
"4059",1977,6,10,89.2,89.2,TRUE
"4060",1977,6,11,86,87.2,TRUE
"4061",1977,6,12,82.7,83.3,TRUE
"4062",1977,6,13,82.7,84.2,TRUE
"4063",1977,6,14,80.9,82.2,TRUE
"4064",1977,6,15,79.8,82.2,TRUE
"4065",1977,6,16,80.2,81.4,TRUE
"4066",1977,6,17,81,82.4,TRUE
"4067",1977,6,18,83.5,84.2,TRUE
"4068",1977,6,19,89.6,85.2,TRUE
"4069",1977,6,20,89,88.9,TRUE
"4070",1977,6,21,91.9,92.3,TRUE
"4071",1977,6,22,102,98.8,TRUE
"4072",1977,6,23,98.7,99.4,TRUE
"4073",1977,6,24,106,107.4,TRUE
"4074",1977,6,25,115,113.9,TRUE
"4075",1977,6,26,118,120.6,TRUE
"4076",1977,6,27,116,115.8,TRUE
"4077",1977,6,28,112,113.4,TRUE
"4078",1977,6,29,109,111.8,TRUE
"4079",1977,6,30,105,106.9,TRUE
"4080",1977,7,1,101,101.9,TRUE
"4081",1977,7,2,99.3,100.7,TRUE
"4082",1977,7,3,96.4,97.4,TRUE
"4083",1977,7,4,95.1,94,TRUE
"4084",1977,7,5,89.7,88,TRUE
"4085",1977,7,6,89.4,90.1,TRUE
"4086",1977,7,7,85.2,85.2,TRUE
"4087",1977,7,8,76.9,82.1,TRUE
"4088",1977,7,9,76.7,79,TRUE
"4089",1977,7,10,76.3,76.9,TRUE
"4090",1977,7,11,74.5,76.2,TRUE
"4091",1977,7,12,74.9,75.8,TRUE
"4092",1977,7,13,75.3,77.8,TRUE
"4093",1977,7,14,75.7,76.8,TRUE
"4094",1977,7,15,74.5,76,TRUE
"4095",1977,7,16,74.5,76.9,TRUE
"4096",1977,7,17,74.8,76.5,TRUE
"4097",1977,7,18,-99.9,76.8,FALSE
"4098",1977,7,19,75.9,76.8,TRUE
"4099",1977,7,20,78.1,80,TRUE
"4100",1977,7,21,80.6,81.8,TRUE
"4101",1977,7,22,87.3,83.1,TRUE
"4102",1977,7,23,84,85,TRUE
"4103",1977,7,24,84.5,84,TRUE
"4104",1977,7,25,85.1,85.9,TRUE
"4105",1977,7,26,85.8,85.9,TRUE
"4106",1977,7,27,85.6,85.4,TRUE
"4107",1977,7,28,86.7,87.5,TRUE
"4108",1977,7,29,86.6,86.7,TRUE
"4109",1977,7,30,83,84.1,TRUE
"4110",1977,7,31,80.4,80.5,TRUE
"4111",1977,8,1,81.2,83,TRUE
"4112",1977,8,2,80.5,82.8,TRUE
"4113",1977,8,3,79.6,82.2,TRUE
"4114",1977,8,4,82.8,82.9,TRUE
"4115",1977,8,5,85.5,86.4,TRUE
"4116",1977,8,6,86.3,88.1,TRUE
"4117",1977,8,7,85.2,86.9,TRUE
"4118",1977,8,8,83,85.1,TRUE
"4119",1977,8,9,84.7,85.9,TRUE
"4120",1977,8,10,86,87.2,TRUE
"4121",1977,8,11,86.5,87.6,TRUE
"4122",1977,8,12,86,86.4,TRUE
"4123",1977,8,13,89.6,89,TRUE
"4124",1977,8,14,87,87.5,TRUE
"4125",1977,8,15,85.4,86.9,TRUE
"4126",1977,8,16,87,87.3,TRUE
"4127",1977,8,17,84.6,87.1,TRUE
"4128",1977,8,18,86.3,88.5,TRUE
"4129",1977,8,19,86.2,87,TRUE
"4130",1977,8,20,88.9,88.6,TRUE
"4131",1977,8,21,90.3,90.8,TRUE
"4132",1977,8,22,89.2,89.6,TRUE
"4133",1977,8,23,84.6,86,TRUE
"4134",1977,8,24,84.6,85.9,TRUE
"4135",1977,8,25,86.5,87.6,TRUE
"4136",1977,8,26,88.7,86.4,TRUE
"4137",1977,8,27,83.7,85.3,TRUE
"4138",1977,8,28,82.7,82.4,TRUE
"4139",1977,8,29,87.6,86,TRUE
"4140",1977,8,30,86.3,85.5,TRUE
"4141",1977,8,31,85.8,84.6,TRUE
"4142",1977,9,1,82.8,83.1,TRUE
"4143",1977,9,2,81.1,84.2,TRUE
"4144",1977,9,3,89.8,87.2,TRUE
"4145",1977,9,4,83.7,84.2,TRUE
"4146",1977,9,5,84.7,85.7,TRUE
"4147",1977,9,6,83.9,84.9,TRUE
"4148",1977,9,7,89,89.3,TRUE
"4149",1977,9,8,96.2,91.5,TRUE
"4150",1977,9,9,-99.9,95.9,FALSE
"4151",1977,9,10,96.6,99.7,TRUE
"4152",1977,9,11,105.6,104.6,TRUE
"4153",1977,9,12,110.7,107.7,TRUE
"4154",1977,9,13,115.1,112.8,TRUE
"4155",1977,9,14,119.6,118,TRUE
"4156",1977,9,15,124,120.7,TRUE
"4157",1977,9,16,126.7,120.3,TRUE
"4158",1977,9,17,125.1,120.6,TRUE
"4159",1977,9,18,120.9,120.5,TRUE
"4160",1977,9,19,104.6,114.6,TRUE
"4161",1977,9,20,105.5,108.8,TRUE
"4162",1977,9,21,107.1,104.9,TRUE
"4163",1977,9,22,108.1,102.4,TRUE
"4164",1977,9,23,104.2,99.2,TRUE
"4165",1977,9,24,105,100.6,TRUE
"4166",1977,9,25,104.6,98.8,TRUE
"4167",1977,9,26,105.3,99.4,TRUE
"4168",1977,9,27,99.3,100,TRUE
"4169",1977,9,28,100.3,100,TRUE
"4170",1977,9,29,100.4,99.4,TRUE
"4171",1977,9,30,98.2,97.6,TRUE
"4172",1977,10,1,92.7,93.8,TRUE
"4173",1977,10,2,94.5,93.2,TRUE
"4174",1977,10,3,101.1,97.4,TRUE
"4175",1977,10,4,100.3,98.8,TRUE
"4176",1977,10,5,112.2,104,TRUE
"4177",1977,10,6,107.1,103.5,TRUE
"4178",1977,10,7,105.4,105.4,TRUE
"4179",1977,10,8,107.2,103.8,TRUE
"4180",1977,10,9,105.8,100.7,TRUE
"4181",1977,10,10,98.4,96.4,TRUE
"4182",1977,10,11,97.5,95.3,TRUE
"4183",1977,10,12,103,100.8,TRUE
"4184",1977,10,13,101.9,98.5,TRUE
"4185",1977,10,14,99.6,98.9,TRUE
"4186",1977,10,15,95.6,98.2,TRUE
"4187",1977,10,16,98.9,96.9,TRUE
"4188",1977,10,17,95.9,94.9,TRUE
"4189",1977,10,18,97.2,95.4,TRUE
"4190",1977,10,19,107.1,104.9,TRUE
"4191",1977,10,20,104.6,99.6,TRUE
"4192",1977,10,21,102.2,98.6,TRUE
"4193",1977,10,22,95.3,93.8,TRUE
"4194",1977,10,23,89.2,87.3,TRUE
"4195",1977,10,24,91.4,88.3,TRUE
"4196",1977,10,25,90.3,88.2,TRUE
"4197",1977,10,26,90.7,88.6,TRUE
"4198",1977,10,27,92.9,88.6,TRUE
"4199",1977,10,28,91.6,90.3,TRUE
"4200",1977,10,29,93.4,90.3,TRUE
"4201",1977,10,30,99,94.8,TRUE
"4202",1977,10,31,101.1,96,TRUE
"4203",1977,11,1,97.6,94.3,TRUE
"4204",1977,11,2,95.8,93.6,TRUE
"4205",1977,11,3,93.2,90.4,TRUE
"4206",1977,11,4,91.4,89.4,TRUE
"4207",1977,11,5,91,90.6,TRUE
"4208",1977,11,6,94.1,91.1,TRUE
"4209",1977,11,7,94.4,90.2,TRUE
"4210",1977,11,8,92,90.3,TRUE
"4211",1977,11,9,92.1,91.1,TRUE
"4212",1977,11,10,95.1,93.1,TRUE
"4213",1977,11,11,97.5,94.9,TRUE
"4214",1977,11,12,99.3,91.5,TRUE
"4215",1977,11,13,96.6,94,TRUE
"4216",1977,11,14,101.8,97.9,TRUE
"4217",1977,11,15,104.1,97.9,TRUE
"4218",1977,11,16,102.5,95.9,TRUE
"4219",1977,11,17,104.2,100.5,TRUE
"4220",1977,11,18,103.9,102,TRUE
"4221",1977,11,19,104.8,99.2,TRUE
"4222",1977,11,20,102.3,95.7,TRUE
"4223",1977,11,21,96.3,92.8,TRUE
"4224",1977,11,22,94.5,89.3,TRUE
"4225",1977,11,23,93.9,88,TRUE
"4226",1977,11,24,88.6,86.7,TRUE
"4227",1977,11,25,89.5,84.7,TRUE
"4228",1977,11,26,86.3,84,TRUE
"4229",1977,11,27,88.7,83.8,TRUE
"4230",1977,11,28,89.7,85.6,TRUE
"4231",1977,11,29,89.6,85.6,TRUE
"4232",1977,11,30,88.8,85.4,TRUE
"4233",1977,12,1,88.8,88.4,TRUE
"4234",1977,12,2,96.4,91.2,TRUE
"4235",1977,12,3,96.9,93.7,TRUE
"4236",1977,12,4,101.5,96,TRUE
"4237",1977,12,5,106,96.9,TRUE
"4238",1977,12,6,107.6,101.9,TRUE
"4239",1977,12,7,113.1,105.6,TRUE
"4240",1977,12,8,111.7,106.7,TRUE
"4241",1977,12,9,116.2,112.6,TRUE
"4242",1977,12,10,123.2,114.6,TRUE
"4243",1977,12,11,117.4,107.4,TRUE
"4244",1977,12,12,119.7,111,TRUE
"4245",1977,12,13,107.4,100.6,TRUE
"4246",1977,12,14,97.5,93.7,TRUE
"4247",1977,12,15,94,92.5,TRUE
"4248",1977,12,16,94.4,92.6,TRUE
"4249",1977,12,17,96.5,91.1,TRUE
"4250",1977,12,18,97.5,93.6,TRUE
"4251",1977,12,19,91.3,91,TRUE
"4252",1977,12,20,89.9,88.6,TRUE
"4253",1977,12,21,84.4,87.8,TRUE
"4254",1977,12,22,91.7,89.9,TRUE
"4255",1977,12,23,93.8,91.2,TRUE
"4256",1977,12,24,96.6,93.9,TRUE
"4257",1977,12,25,99.1,96.3,TRUE
"4258",1977,12,26,104.6,99.3,TRUE
"4259",1977,12,27,102.1,98.3,TRUE
"4260",1977,12,28,106.2,98.9,TRUE
"4261",1977,12,29,115.8,105.6,TRUE
"4262",1977,12,30,114.9,114.7,TRUE
"4263",1977,12,31,128.6,120.2,TRUE
"4264",1978,1,1,138.5,126.9,TRUE
"4265",1978,1,2,144.7,133.9,TRUE
"4266",1978,1,3,138.5,130.1,TRUE
"4267",1978,1,4,125.6,124.8,TRUE
"4268",1978,1,5,128.4,119.2,TRUE
"4269",1978,1,6,127.8,118.7,TRUE
"4270",1978,1,7,120.8,111.6,TRUE
"4271",1978,1,8,109.6,102.8,TRUE
"4272",1978,1,9,-99.9,97,FALSE
"4273",1978,1,10,-99.9,93.5,FALSE
"4274",1978,1,11,98.9,93.2,TRUE
"4275",1978,1,12,96.3,92.1,TRUE
"4276",1978,1,13,95,90.4,TRUE
"4277",1978,1,14,-99.9,88.6,FALSE
"4278",1978,1,15,91.7,89.7,TRUE
"4279",1978,1,16,90.1,86.4,TRUE
"4280",1978,1,17,88.4,83.8,TRUE
"4281",1978,1,18,85.8,84.7,TRUE
"4282",1978,1,19,88.7,85.4,TRUE
"4283",1978,1,20,-99.9,87.1,FALSE
"4284",1978,1,21,96.2,91.4,TRUE
"4285",1978,1,22,100.7,96.9,TRUE
"4286",1978,1,23,104,99.6,TRUE
"4287",1978,1,24,106.2,100.4,TRUE
"4288",1978,1,25,104.6,103.3,TRUE
"4289",1978,1,26,-99.9,112.8,FALSE
"4290",1978,1,27,-99.9,116.4,FALSE
"4291",1978,1,28,138.4,127.7,TRUE
"4292",1978,1,29,139,132.3,TRUE
"4293",1978,1,30,144,135,TRUE
"4294",1978,1,31,145.6,133.3,TRUE
"4295",1978,2,1,151.9,139.2,TRUE
"4296",1978,2,2,169,152.7,TRUE
"4297",1978,2,3,181.2,156.7,TRUE
"4298",1978,2,4,169.1,154,TRUE
"4299",1978,2,5,174.7,159.1,TRUE
"4300",1978,2,6,172.5,156.2,TRUE
"4301",1978,2,7,-99.9,157.3,FALSE
"4302",1978,2,8,-99.9,157.1,FALSE
"4303",1978,2,9,-99.9,155.3,FALSE
"4304",1978,2,10,161.3,148.7,TRUE
"4305",1978,2,11,167.3,154.3,TRUE
"4306",1978,2,12,175.9,159.1,TRUE
"4307",1978,2,13,157.7,151.2,TRUE
"4308",1978,2,14,160.1,148.5,TRUE
"4309",1978,2,15,144.6,136.9,TRUE
"4310",1978,2,16,140.2,130.2,TRUE
"4311",1978,2,17,136.1,126,TRUE
"4312",1978,2,18,134.8,124.9,TRUE
"4313",1978,2,19,128.8,119.2,TRUE
"4314",1978,2,20,132.3,122.1,TRUE
"4315",1978,2,21,131.6,122.2,TRUE
"4316",1978,2,22,136.8,127.8,TRUE
"4317",1978,2,23,143.8,131.8,TRUE
"4318",1978,2,24,145.6,135.7,TRUE
"4319",1978,2,25,152.9,139.3,TRUE
"4320",1978,2,26,149.5,134.9,TRUE
"4321",1978,2,27,149.7,137.6,TRUE
"4322",1978,2,28,147.7,135.5,TRUE
"4323",1978,3,1,154.2,136.3,TRUE
"4324",1978,3,2,156.6,141,TRUE
"4325",1978,3,3,160.1,146.6,TRUE
"4326",1978,3,4,159.3,148.3,TRUE
"4327",1978,3,5,166.6,154.5,TRUE
"4328",1978,3,6,177.9,162.8,TRUE
"4329",1978,3,7,182.3,165.2,TRUE
"4330",1978,3,8,186.8,168.7,TRUE
"4331",1978,3,9,197.3,183.7,TRUE
"4332",1978,3,10,199.1,179.1,TRUE
"4333",1978,3,11,191.8,175.2,TRUE
"4334",1978,3,12,181.5,169.8,TRUE
"4335",1978,3,13,171.6,161,TRUE
"4336",1978,3,14,169,160.5,TRUE
"4337",1978,3,15,168.2,154.2,TRUE
"4338",1978,3,16,156.5,143.2,TRUE
"4339",1978,3,17,144.1,135.5,TRUE
"4340",1978,3,18,140.9,132.3,TRUE
"4341",1978,3,19,134,128,TRUE
"4342",1978,3,20,138.4,125.3,TRUE
"4343",1978,3,21,124.9,118.1,TRUE
"4344",1978,3,22,124.1,117,TRUE
"4345",1978,3,23,122.6,116.4,TRUE
"4346",1978,3,24,126.6,117.5,TRUE
"4347",1978,3,25,125.2,118.2,TRUE
"4348",1978,3,26,118.4,112.5,TRUE
"4349",1978,3,27,117,114.1,TRUE
